Year,Subject,Number,Course Title,GPA,Level,Subject Full Title
2024,AAS,100,Intro Asian American Studies,3.4400000000000004,100 Level Courses,Asian American Studies
2024,AAS,100,Intro Asian American Studies,3.788636363636364,100 Level Courses,Asian American Studies
2024,AAS,200,U.S. Race and Empire,3.8432352941176475,200 Level Courses,Asian American Studies
2024,ABE,152,Water in Global Environment,3.9508196721311477,100 Level Courses,Agricultural and Biological Eng
2024,ABE,498,Special Topics,3.9262222222222225,400 Level Courses,Agricultural and Biological Eng
2024,ACCY,200,Fundamentals of Accounting,3.556275510204082,200 Level Courses,Accountancy
2024,ACCY,200,Fundamentals of Accounting,3.6963822525597276,200 Level Courses,Accountancy
2024,ACCY,200,Fundamentals of Accounting,3.63972972972973,200 Level Courses,Accountancy
2024,ACCY,201,Accounting and Accountancy I,3.272138728323699,200 Level Courses,Accountancy
2024,ACCY,201,Accounting and Accountancy I,3.5832019704433495,200 Level Courses,Accountancy
2024,ACCY,201,Accounting and Accountancy I,3.7122727272727274,200 Level Courses,Accountancy
2024,ACCY,202,Accounting and Accountancy II,3.288405797101449,200 Level Courses,Accountancy
2024,ACCY,202,Accounting and Accountancy II,3.0593617021276596,200 Level Courses,Accountancy
2024,ACCY,202,Accounting and Accountancy II,3.621034482758621,200 Level Courses,Accountancy
2024,ACCY,301,Atg Measurement & Disclosure,3.545,300 Level Courses,Accountancy
2024,ACCY,301,Atg Measurement & Disclosure,3.167666666666667,300 Level Courses,Accountancy
2024,ACCY,301,Atg Measurement & Disclosure,3.1981249999999997,300 Level Courses,Accountancy
2024,ACCY,301,Atg Measurement & Disclosure,3.586206896551724,300 Level Courses,Accountancy
2024,ACCY,301,Atg Measurement & Disclosure,3.267,300 Level Courses,Accountancy
2024,ACCY,301,Atg Measurement & Disclosure,3.393214285714286,300 Level Courses,Accountancy
2024,ACCY,302,Decision Making for Atg,3.541875,300 Level Courses,Accountancy
2024,ACCY,302,Decision Making for Atg,3.6246875000000003,300 Level Courses,Accountancy
2024,ACCY,302,Decision Making for Atg,3.477666666666667,300 Level Courses,Accountancy
2024,ACCY,302,Decision Making for Atg,3.52125,300 Level Courses,Accountancy
2024,ACCY,302,Decision Making for Atg,3.3440625,300 Level Courses,Accountancy
2024,ACCY,302,Decision Making for Atg,3.313030303030303,300 Level Courses,Accountancy
2024,ACCY,303,Atg Institutions and Reg,3.64625,300 Level Courses,Accountancy
2024,ACCY,303,Atg Institutions and Reg,3.3661290322580646,300 Level Courses,Accountancy
2024,ACCY,303,Atg Institutions and Reg,2.756923076923077,300 Level Courses,Accountancy
2024,ACCY,303,Atg Institutions and Reg,3.6561290322580646,300 Level Courses,Accountancy
2024,ACCY,303,Atg Institutions and Reg,3.3859375,300 Level Courses,Accountancy
2024,ACCY,303,Atg Institutions and Reg,3.4478125,300 Level Courses,Accountancy
2024,ACCY,304,Accounting Control Systems,3.424545454545455,300 Level Courses,Accountancy
2024,ACCY,304,Accounting Control Systems,3.3448387096774193,300 Level Courses,Accountancy
2024,ACCY,304,Accounting Control Systems,3.3125,300 Level Courses,Accountancy
2024,ACCY,304,Accounting Control Systems,3.5003124999999997,300 Level Courses,Accountancy
2024,ACCY,304,Accounting Control Systems,3.4048484848484843,300 Level Courses,Accountancy
2024,ACCY,304,Accounting Control Systems,3.409090909090909,300 Level Courses,Accountancy
2024,ACCY,312,Principles of Taxation,3.5380769230769236,300 Level Courses,Accountancy
2024,ACCY,312,Principles of Taxation,3.0004166666666663,300 Level Courses,Accountancy
2024,ACCY,312,Principles of Taxation,3.4033333333333338,300 Level Courses,Accountancy
2024,ACCY,312,Principles of Taxation,3.374166666666667,300 Level Courses,Accountancy
2024,ACCY,312,Principles of Taxation,3.296666666666667,300 Level Courses,Accountancy
2024,ACCY,312,Principles of Taxation,3.3482608695652174,300 Level Courses,Accountancy
2024,ACCY,398,Practical Problems in Atg,3.898876404494382,300 Level Courses,Accountancy
2024,ACCY,405,Assurance and Attestation,3.6544444444444446,400 Level Courses,Accountancy
2024,ACCY,405,Assurance and Attestation,3.642222222222222,400 Level Courses,Accountancy
2024,ACCY,405,Assurance and Attestation,3.580740740740741,400 Level Courses,Accountancy
2024,ACCY,405,Assurance and Attestation,3.550769230769231,400 Level Courses,Accountancy
2024,ACCY,405,Assurance and Attestation,3.152272727272727,400 Level Courses,Accountancy
2024,ACCY,410,Advanced Financial Reporting,3.412857142857143,400 Level Courses,Accountancy
2024,ACCY,410,Advanced Financial Reporting,3.1063636363636364,400 Level Courses,Accountancy
2024,ACCY,410,Advanced Financial Reporting,3.3076923076923075,400 Level Courses,Accountancy
2024,ACCY,410,Advanced Financial Reporting,3.2563333333333335,400 Level Courses,Accountancy
2024,ACCY,410,Advanced Financial Reporting,3.4672,400 Level Courses,Accountancy
2024,ACCY,410,Advanced Financial Reporting,3.174074074074074,400 Level Courses,Accountancy
2024,ACCY,449,Tax in Action - VITA,3.9423076923076925,400 Level Courses,Accountancy
2024,ACCY,451,Advanced Income Tax Problems,3.6068181818181815,400 Level Courses,Accountancy
2024,ACCY,451,Advanced Income Tax Problems,3.2903225806451615,400 Level Courses,Accountancy
2024,ACCY,451,Advanced Income Tax Problems,3.682380952380952,400 Level Courses,Accountancy
2024,ACCY,451,Advanced Income Tax Problems,3.5058064516129033,400 Level Courses,Accountancy
2024,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",3.8751434034416823,500+,Accountancy
2024,ACCY,501,Accounting Analysis I A,3.4929787234042555,500+,Accountancy
2024,ACCY,501,Accounting Analysis I B,3.500208333333333,500+,Accountancy
2024,ACCY,502,Accounting Analysis II A,3.505677966101695,500+,Accountancy
2024,ACCY,502,Accounting Analysis II B,3.446521739130434,500+,Accountancy
2024,ACCY,503,Managerial Accounting,3.27475,500+,Accountancy
2024,ACCY,503,Managerial Accounting A,3.5473456790123454,500+,Accountancy
2024,ACCY,503,Managerial Accounting B,3.636257668711657,500+,Accountancy
2024,ACCY,503,Managerial Accounting,3.8038174273858916,500+,Accountancy
2024,ACCY,503,Managerial Accounting,3.450259740259741,500+,Accountancy
2024,ACCY,507,Taxation of Bus Entities A,3.597313432835821,500+,Accountancy
2024,ACCY,507,Taxation of Bus Entities B,3.697777777777778,500+,Accountancy
2024,ACCY,510,Financial Reporting Standards,3.5,500+,Accountancy
2024,ACCY,510,Financial Reporting Standards,3.3983333333333334,500+,Accountancy
2024,ACCY,512,Data Analytics for Mgmt Acctg,3.827037037037037,500+,Accountancy
2024,ACCY,512,Data Analytics for Mgmt Acctg,3.7785714285714285,500+,Accountancy
2024,ACCY,517,Financial Statement Analysis,3.8469230769230767,500+,Accountancy
2024,ACCY,517,Financial Statement Analysis,3.8795454545454544,500+,Accountancy
2024,ACCY,518,Financial Statement Fraud,3.9776666666666665,500+,Accountancy
2024,ACCY,519,Govt & NFP Accounting,3.524285714285714,500+,Accountancy
2024,ACCY,551,Corporate Income Taxation,3.508095238095238,500+,Accountancy
2024,ACCY,552,Partnership Income Taxation,3.609714285714286,500+,Accountancy
2024,ACCY,571,Stat Analyses for Accountancy,3.862083333333333,500+,Accountancy
2024,ACCY,574,Risk Management and Innovation,3.892190476190476,500+,Accountancy
2024,ACCY,575,Data Analytics Apps in ACCY,3.7223333333333333,500+,Accountancy
2024,ACCY,575,Data Analytics Apps in ACCY,3.967741935483871,500+,Accountancy
2024,ACCY,575,Data Analytics Apps in ACCY,3.8018750000000003,500+,Accountancy
2024,ACCY,575,Data Analytics Apps in ACCY,3.789,500+,Accountancy
2024,ACCY,575,Data Analytics Apps in ACCY,3.8676,500+,Accountancy
2024,ACCY,576,Data Preparation for Accting,3.893829787234043,500+,Accountancy
2024,ACCY,577,Machine Learning for Accting,3.6514285714285712,500+,Accountancy
2024,ACCY,593,Disruption & Emerging Tech,3.9556666666666667,500+,Accountancy
2024,ACE,100,Intro to Applied Micro,2.8048275862068968,100 Level Courses,Agr & Consumer Economics
2024,ACE,100,Intro to Applied Micro,3.4336666666666664,100 Level Courses,Agr & Consumer Economics
2024,ACE,100,Intro to Applied Micro,3.4339999999999997,100 Level Courses,Agr & Consumer Economics
2024,ACE,161,Microcomputer Applications,3.608695652173913,100 Level Courses,Agr & Consumer Economics
2024,ACE,161,Microcomputer Applications,3.4285714285714284,100 Level Courses,Agr & Consumer Economics
2024,ACE,199,Applied Statistics Lab,3.8728571428571428,100 Level Courses,Agr & Consumer Economics
2024,ACE,199,"Women, Money and Power",3.4545454545454546,100 Level Courses,Agr & Consumer Economics
2024,ACE,210,Environmental Economics,3.1799038461538456,200 Level Courses,Agr & Consumer Economics
2024,ACE,221,Negotiation,3.839807692307693,200 Level Courses,Agr & Consumer Economics
2024,ACE,231,Food and Agribusiness Mgt,3.3905128205128205,200 Level Courses,Agr & Consumer Economics
2024,ACE,232,Farm Management,3.1638775510204082,200 Level Courses,Agr & Consumer Economics
2024,ACE,240,Personal Financial Planning,3.646417445482866,200 Level Courses,Agr & Consumer Economics
2024,ACE,240,Personal Financial Planning,3.5746987951807236,200 Level Courses,Agr & Consumer Economics
2024,ACE,251,The World Food Economy,3.470810810810811,200 Level Courses,Agr & Consumer Economics
2024,ACE,262,App Stat Mthds & Data AnlytcsI,3.063411764705882,200 Level Courses,Agr & Consumer Economics
2024,ACE,264,App Stat Mthds & Data Anlytcs2,3.4818518518518515,200 Level Courses,Agr & Consumer Economics
2024,ACE,270,Consumer Economics,3.5003125,200 Level Courses,Agr & Consumer Economics
2024,ACE,300,Interm. Applied Microeconomics,3.166818181818181,300 Level Courses,Agr & Consumer Economics
2024,ACE,306,Food Law,3.4576744186046513,300 Level Courses,Agr & Consumer Economics
2024,ACE,310,Natural Resource Economics,3.354468085106383,300 Level Courses,Agr & Consumer Economics
2024,ACE,344,FinTech Pers Fin & Fin Plan,3.716382978723404,300 Level Courses,Agr & Consumer Economics
2024,ACE,345,Finan Decision Indiv Sm Bus,3.2366666666666664,300 Level Courses,Agr & Consumer Economics
2024,ACE,360,Spreadsheet Models & Applic,3.6666666666666665,300 Level Courses,Agr & Consumer Economics
2024,ACE,360,Spreadsheet Models & Applic,3.5170000000000003,300 Level Courses,Agr & Consumer Economics
2024,ACE,398,"Rec, Sprt, & Tour Econ Croatia",3.8733333333333335,300 Level Courses,Agr & Consumer Economics
2024,ACE,403,Agricultural Law,3.6347619047619046,400 Level Courses,Agr & Consumer Economics
2024,ACE,410,Energy Economics,3.725588235294117,400 Level Courses,Agr & Consumer Economics
2024,ACE,427,Commodity Price Analysis,3.3166666666666664,400 Level Courses,Agr & Consumer Economics
2024,ACE,428,Commodity Futures and Options,3.2077999999999998,400 Level Courses,Agr & Consumer Economics
2024,ACE,430,Food Marketing,3.0425806451612902,400 Level Courses,Agr & Consumer Economics
2024,ACE,432,Advanced Farm Management,3.5656521739130436,400 Level Courses,Agr & Consumer Economics
2024,ACE,435,Global Agribusiness Management,3.8115217391304346,400 Level Courses,Agr & Consumer Economics
2024,ACE,440,Finan Plan for Professionals,3.721311475409836,400 Level Courses,Agr & Consumer Economics
2024,ACE,444,Finan Serv & Invest Plan,3.4692592592592595,400 Level Courses,Agr & Consumer Economics
2024,ACE,446,Modeling App's Finan Plan,3.3564285714285718,400 Level Courses,Agr & Consumer Economics
2024,ACE,449,Retirement & Benefit Planning,3.505,400 Level Courses,Agr & Consumer Economics
2024,ACE,451,Agriculture in Intl Dev,3.255769230769231,400 Level Courses,Agr & Consumer Economics
2024,ACE,456,Agricultural and Food Policies,3.4036363636363633,400 Level Courses,Agr & Consumer Economics
2024,ACE,474,Economics of Consumption,3.3668000000000005,400 Level Courses,Agr & Consumer Economics
2024,ACE,476,Behavioral Economics,3.4106976744186044,400 Level Courses,Agr & Consumer Economics
2024,ACES,102,Intro Sustainable Food Systems,3.7274000000000003,100 Level Courses,"Agr, Consumer, & Env Sciences"
2024,ACES,298,International Experience,3.9047619047619047,200 Level Courses,"Agr, Consumer, & Env Sciences"
2024,ADV,150,Introduction to Advertising,3.787878787878788,100 Level Courses,Advertising
2024,ADV,150,Introduction to Advertising,3.738648648648649,100 Level Courses,Advertising
2024,ADV,150,Introduction to Advertising,3.866571428571429,100 Level Courses,Advertising
2024,ADV,150,Introduction to Advertising,3.898055555555556,100 Level Courses,Advertising
2024,ADV,150,Introduction to Advertising,3.8484848484848486,100 Level Courses,Advertising
2024,ADV,150,Introduction to Advertising,3.948125,100 Level Courses,Advertising
2024,ADV,150,Introduction to Advertising,3.914285714285714,100 Level Courses,Advertising
2024,ADV,150,Introduction to Advertising,3.7375757575757578,100 Level Courses,Advertising
2024,ADV,175,Diversity in Advertising,3.754244186046512,100 Level Courses,Advertising
2024,ADV,200,Data Literacy,3.1951724137931032,200 Level Courses,Advertising
2024,ADV,200,Data Literacy,2.9545454545454546,200 Level Courses,Advertising
2024,ADV,201,Personal Branding,3.736959459459459,200 Level Courses,Advertising
2024,ADV,250,Advertising and Brand Strategy,3.7477941176470586,200 Level Courses,Advertising
2024,ADV,270,Principles of Sales,3.370634920634921,200 Level Courses,Advertising
2024,ADV,281,Advertising Research Methods,2.7781481481481483,200 Level Courses,Advertising
2024,ADV,281,Advertising Research Methods,3.0133333333333328,200 Level Courses,Advertising
2024,ADV,281,Advertising Research Methods,2.753913043478261,200 Level Courses,Advertising
2024,ADV,281,Advertising Research Methods,2.5300000000000002,200 Level Courses,Advertising
2024,ADV,284,Consumer Insight,3.803125,200 Level Courses,Advertising
2024,ADV,284,Consumer Insight,3.5985294117647055,200 Level Courses,Advertising
2024,ADV,284,Consumer Insight,3.797878787878788,200 Level Courses,Advertising
2024,ADV,284,Consumer Insight,3.727272727272727,200 Level Courses,Advertising
2024,ADV,290,AI and Advertising,3.8264,200 Level Courses,Advertising
2024,ADV,301,Becoming an Influencer,3.678421052631579,300 Level Courses,Advertising
2024,ADV,310,Intro to Public Relations,3.6026206896551725,300 Level Courses,Advertising
2024,ADV,314,Sports Public Relations,3.923333333333333,300 Level Courses,Advertising
2024,ADV,320,Sales Management,3.5027966101694914,300 Level Courses,Advertising
2024,ADV,350,Writing for Public Relations,3.96,300 Level Courses,Advertising
2024,ADV,350,Writing for Public Relations,3.757727272727273,300 Level Courses,Advertising
2024,ADV,360,Innovations in Advertising,3.5646153846153843,300 Level Courses,Advertising
2024,ADV,360,Innovations in Advertising,3.910769230769231,300 Level Courses,Advertising
2024,ADV,360,Innovations in Advertising,3.750357142857143,300 Level Courses,Advertising
2024,ADV,370,Sales and the Consumer,3.8055555555555554,300 Level Courses,Advertising
2024,ADV,390,Content Creation,3.430272727272727,300 Level Courses,Advertising
2024,ADV,393,Advertising and Society,3.7158823529411764,300 Level Courses,Advertising
2024,ADV,400,Copywriting,3.7752500000000007,400 Level Courses,Advertising
2024,ADV,409,Media Entrepreneurship,3.9271875,400 Level Courses,Advertising
2024,ADV,410,Public Relations Strategies,3.1208000000000005,400 Level Courses,Advertising
2024,ADV,410,Public Relations Strategies,3.254761904761905,400 Level Courses,Advertising
2024,ADV,480,Social Media Analytics,3.948125,400 Level Courses,Advertising
2024,ADV,483,Audience Analysis,3.479375,400 Level Courses,Advertising
2024,ADV,483,Audience Analysis,3.532162162162162,400 Level Courses,Advertising
2024,ADV,483,Audience Analysis,3.1855555555555553,400 Level Courses,Advertising
2024,ADV,490,Digital Portfolio,3.716176470588235,400 Level Courses,Advertising
2024,ADV,490,Storytelling for Video in ADV,3.54,400 Level Courses,Advertising
2024,ADV,582,Qualitative Rsrch in Advert,3.6822727272727267,500+,Advertising
2024,AE,140,CAD,3.495454545454545,100 Level Courses,Aerospace Engineering
2024,AE,199,"Design, Build, Fly",3.7,100 Level Courses,Aerospace Engineering
2024,AE,202,Aerospace Flight Mechanics,3.7952307692307694,200 Level Courses,Aerospace Engineering
2024,AE,202,Aerospace Flight Mechanics,3.844255319148936,200 Level Courses,Aerospace Engineering
2024,AE,311,Incompressible Flow,3.6226865671641795,300 Level Courses,Aerospace Engineering
2024,AE,312,Compressible Flow,3.6493181818181823,300 Level Courses,Aerospace Engineering
2024,AE,321,Mechs of Aerospace Structures,2.3885,300 Level Courses,Aerospace Engineering
2024,AE,323,Applied Aerospace Structures,3.168181818181818,300 Level Courses,Aerospace Engineering
2024,AE,352,Aerospace Dynamical Systems,3.8854444444444445,300 Level Courses,Aerospace Engineering
2024,AE,353,Aerospace Control Systems,3.249230769230769,300 Level Courses,Aerospace Engineering
2024,AE,370,Aerospace Numerical Methods,3.528943089430894,300 Level Courses,Aerospace Engineering
2024,AE,403,Spacecraft Attitude Control,3.6893333333333334,400 Level Courses,Aerospace Engineering
2024,AE,410,Computational Aerodynamics,3.3556666666666666,400 Level Courses,Aerospace Engineering
2024,AE,419,Aircraft Flight Mechanics,3.30173076923077,400 Level Courses,Aerospace Engineering
2024,AE,434,Rocket Propulsion,3.081777777777778,400 Level Courses,Aerospace Engineering
2024,AE,443,Aerospace Systems Design II,3.5623684210526316,400 Level Courses,Aerospace Engineering
2024,AE,443,Aerospace Systems Design II,3.821505376344086,400 Level Courses,Aerospace Engineering
2024,AE,461,Structures & Control Lab,3.4220714285714284,400 Level Courses,Aerospace Engineering
2024,AE,498,Sustainable Aviation,3.634146341463414,400 Level Courses,Aerospace Engineering
2024,AE,543,Aerospace Syst Engineering II,3.6264,500+,Aerospace Engineering
2024,AFRO,100,Intro to African American St,3.3460377358490563,100 Level Courses,African American Studies
2024,AFRO,132,African American Music,3.4299122807017537,100 Level Courses,African American Studies
2024,AFRO,228,Hip Hop Music: History&Culture,3.839655172413793,200 Level Courses,African American Studies
2024,AFRO,378,Race and Revolutions,3.6893333333333334,300 Level Courses,African American Studies
2024,AGCM,220,Communicating Agriculture,3.8024999999999998,200 Level Courses,Agricultural Communications
2024,AGCM,420,Public Information Campaigns,3.652272727272727,400 Level Courses,Agricultural Communications
2024,AHS,375,Comm Partners & Health,3.9696969696969697,300 Level Courses,Applied Health Sci Courses
2024,AIS,101,Intro to Amer Indian Studies,3.5121428571428566,100 Level Courses,American Indian Studies
2024,AIS,285,Indigenous Thinkers,3.7472000000000003,200 Level Courses,American Indian Studies
2024,ALEC,505,Teaching and Learning,3.889047619047619,500+,"Agricultural Leadership, Education, & Communications Program"
2024,ANSC,101,Contemporary Animal Issues,3.8289473684210527,100 Level Courses,Animal Sciences
2024,ANSC,110,Life With Animals and Biotech,3.7881818181818185,100 Level Courses,Animal Sciences
2024,ANSC,120,Art & Ethics Animals Docs,3.755666666666667,100 Level Courses,Animal Sciences
2024,ANSC,205,World Animal Resources,3.7794117647058822,200 Level Courses,Animal Sciences
2024,ANSC,207,Science of Pets and Their Care,3.6718115942028984,200 Level Courses,Animal Sciences
2024,ANSC,210,Grilling and BBQ Science,3.9288764044943822,200 Level Courses,Animal Sciences
2024,ANSC,223,Animal Nutrition,3.202307692307692,200 Level Courses,Animal Sciences
2024,ANSC,224,Animal Reproduction and Growth,2.9419354838709673,200 Level Courses,Animal Sciences
2024,ANSC,250,Companion Animals in Society,3.5672928176795575,200 Level Courses,Animal Sciences
2024,ANSC,250,Companion Animals in Society,3.773085106382979,200 Level Courses,Animal Sciences
2024,ANSC,255,Animal Ethics,3.7932000000000006,200 Level Courses,Animal Sciences
2024,ANSC,298,ANSC Careers Professional Dev,3.757037037037037,200 Level Courses,Animal Sciences
2024,ANSC,363,Behavior of Domestic Animals,3.4615,300 Level Courses,Animal Sciences
2024,ANSC,407,Animal Shelter Management,3.0263461538461534,400 Level Courses,Animal Sciences
2024,ANSC,409,Meat Science,3.6666666666666665,400 Level Courses,Animal Sciences
2024,ANSC,442,Introduction to Data Analytics,3.6665217391304346,400 Level Courses,Animal Sciences
2024,ANSC,446,Population Genetics,3.5384615384615383,400 Level Courses,Animal Sciences
2024,ANSC,450,Comparative Immunobiology,2.8958333333333335,400 Level Courses,Animal Sciences
2024,ANSC,498,Integrating Animal Sciences,3.7656140350877196,400 Level Courses,Animal Sciences
2024,ANSC,499,Common Diseases of Cats & Dogs,3.7864,400 Level Courses,Animal Sciences
2024,ANSC,520,Protein and Energy Nutrition,3.0134615384615384,500+,Animal Sciences
2024,ANSC,526,Adv Companion Animal Nutrition,3.7333333333333334,500+,Animal Sciences
2024,ANTH,101,Introduction to Anthropology,3.556666666666667,100 Level Courses,Anthropology
2024,ANTH,101,Introduction to Anthropology,3.7442307692307697,100 Level Courses,Anthropology
2024,ANTH,101,Introduction to Anthropology,3.6327586206896556,100 Level Courses,Anthropology
2024,ANTH,101,Introduction to Anthropology,3.612,100 Level Courses,Anthropology
2024,ANTH,101,Introduction to Anthropology,3.6670000000000003,100 Level Courses,Anthropology
2024,ANTH,101,Introduction to Anthropology,3.8223333333333334,100 Level Courses,Anthropology
2024,ANTH,101,Introduction to Anthropology,3.7920833333333337,100 Level Courses,Anthropology
2024,ANTH,101,Introduction to Anthropology,3.596363636363636,100 Level Courses,Anthropology
2024,ANTH,101,Introduction to Anthropology,3.655,100 Level Courses,Anthropology
2024,ANTH,103,Anthro in a Changing World,3.8121739130434786,100 Level Courses,Anthropology
2024,ANTH,103,Anthro in a Changing World,3.391304347826087,100 Level Courses,Anthropology
2024,ANTH,103,Anthro in a Changing World,3.6821739130434783,100 Level Courses,Anthropology
2024,ANTH,103,Anthro in a Changing World,3.9029166666666666,100 Level Courses,Anthropology
2024,ANTH,103,Anthro in a Changing World,3.6956521739130435,100 Level Courses,Anthropology
2024,ANTH,103,Anthro in a Changing World,3.638260869565217,100 Level Courses,Anthropology
2024,ANTH,103,Anthro in a Changing World,3.6972727272727273,100 Level Courses,Anthropology
2024,ANTH,103,Anthro in a Changing World,3.81560553633218,100 Level Courses,Anthropology
2024,ANTH,180,The Archaeology of Death,3.095696202531646,100 Level Courses,Anthropology
2024,ANTH,209,"Food, Culture, and Society",3.0823076923076926,200 Level Courses,Anthropology
2024,ANTH,246,Forensic Science,3.4412893081761005,200 Level Courses,Anthropology
2024,ANTH,246,Forensic Science,3.7805348460291737,200 Level Courses,Anthropology
2024,ANTH,268,Images of the Other,3.1165217391304343,200 Level Courses,Anthropology
2024,ANTH,278,Climate Change & Civilization,3.8482608695652174,200 Level Courses,Anthropology
2024,ANTH,411,Methods in Cultural Anthrop,3.875,400 Level Courses,Anthropology
2024,ARCH,172,Intro to Design II,3.69625,100 Level Courses,Architecture
2024,ARCH,232,Structural Fundamentals,3.0244354838709677,200 Level Courses,Architecture
2024,ARCH,274,Representation,3.5854237288135598,200 Level Courses,Architecture
2024,ARCH,416,Architecture of the U.S.,2.7,400 Level Courses,Architecture
2024,ARCH,435,Struct Sys and Const Methods,3.37620253164557,400 Level Courses,Architecture
2024,ARCH,517,Arch History 1850-Present,3.1646031746031746,500+,Architecture
2024,ARCH,537,Environ Control Systems II,3.5209375,500+,Architecture
2024,ARCH,593,Design & Construction Futures,3.8014893617021275,500+,Architecture
2024,ARCH,595,Design of Tall Buildings,3.570967741935484,500+,Architecture
2024,ART,160,The Image World,3.412857142857143,100 Level Courses,Art
2024,ARTD,218,Interaction Design Foundation,3.7309523809523806,200 Level Courses,Art Design
2024,ARTD,228,Computer Applications,3.4226923076923077,200 Level Courses,Art Design
2024,ARTD,228,Computer Applications,3.3185714285714285,200 Level Courses,Art Design
2024,ARTD,326,Sustainability & Manufacturing,3.466727272727273,300 Level Courses,Art Design
2024,ARTD,328,Human-Centered Product Design,3.500454545454545,300 Level Courses,Art Design
2024,ARTD,333,Type & Image,3.6514285714285712,300 Level Courses,Art Design
2024,ARTD,426,Product Innovation,3.77875,400 Level Courses,Art Design
2024,ARTD,471,Graphic Design Capstone,3.9445833333333336,400 Level Courses,Art Design
2024,ARTE,101,"Art, Design, and Society",3.675524861878453,100 Level Courses,Art Education
2024,ARTH,211,Design History Survey,3.59816091954023,200 Level Courses,Art History
2024,ARTH,214,Art in China,3.4749999999999996,200 Level Courses,Art History
2024,ARTH,235,Art and Power in 17th c Europe,3.2841176470588236,200 Level Courses,Art History
2024,ARTH,299,Mod & Contemp Native Amer Art,3.5060606060606063,200 Level Courses,Art History
2024,ARTJ,299,Seminar in Japanese Aesthetics,3.656969696969697,200 Level Courses,Japanese Arts and Aesthetics
2024,ARTJ,302,Intro to Anime,3.860930232558139,300 Level Courses,Japanese Arts and Aesthetics
2024,ARTJ,397,"Zen, Tea, and Power",2.970869565217391,300 Level Courses,Japanese Arts and Aesthetics
2024,ARTJ,398,Designing Life in Modern Japan,3.608260869565217,300 Level Courses,Japanese Arts and Aesthetics
2024,ARTS,220,Introduction to Fashion,3.7777777777777777,200 Level Courses,Art Studio
2024,ASRM,210,Theory of Interest,3.8335,200 Level Courses,Actuarial Science & Risk Management
2024,ASRM,406,Lin Algebra & Financial Apps,3.524642857142857,400 Level Courses,Actuarial Science & Risk Management
2024,ASRM,409,Stoch Proc for Fin & Insurance,2.8078787878787876,400 Level Courses,Actuarial Science & Risk Management
2024,ASRM,442,Stats for Risk Modeling II,2.1728,400 Level Courses,Actuarial Science & Risk Management
2024,ASRM,461,Loss Models,3.1327083333333334,400 Level Courses,Actuarial Science & Risk Management
2024,ASRM,469,Casualty Actuarial Mathematics,2.485,400 Level Courses,Actuarial Science & Risk Management
2024,ASRM,471,Life Contingencies I,2.173103448275862,400 Level Courses,Actuarial Science & Risk Management
2024,ASTR,100,Introduction to Astronomy,3.36551282051282,100 Level Courses,Astronomy
2024,ASTR,100,Introduction to Astronomy,2.944714285714286,100 Level Courses,Astronomy
2024,ASTR,121,Solar System and Worlds Beyond,3.3794890510948905,100 Level Courses,Astronomy
2024,ASTR,122,Stars and Galaxies,3.275333333333333,100 Level Courses,Astronomy
2024,ASTR,210,Introduction to Astrophysics,3.1593181818181817,200 Level Courses,Astronomy
2024,ASTR,210,Introduction to Astrophysics,3.0695833333333327,200 Level Courses,Astronomy
2024,ASTR,310,Computing in Astronomy,3.3672000000000004,300 Level Courses,Astronomy
2024,ASTR,330,Extraterrestrial Life,3.580666666666667,300 Level Courses,Astronomy
2024,ASTR,405,Planetary Systems,3.136111111111111,400 Level Courses,Astronomy
2024,ASTR,414,Astronomical Techniques,3.0945283018867924,400 Level Courses,Astronomy
2024,ATMS,100,Introduction to Meteorology,3.100142857142857,100 Level Courses,Atmospheric Sciences
2024,ATMS,120,Severe and Hazardous Weather,3.377252747252747,100 Level Courses,Atmospheric Sciences
2024,ATMS,140,Climate and Global Change,3.516428571428572,100 Level Courses,Atmospheric Sciences
2024,ATMS,201,General Physical Meteorology,3.3863157894736844,200 Level Courses,Atmospheric Sciences
2024,ATMS,420,Atmospheric Chemistry,3.655172413793104,400 Level Courses,Atmospheric Sciences
2024,BADM,210,Business Analytics I,3.5650819672131147,200 Level Courses,Business Administration
2024,BADM,210,Business Analytics I,3.508548387096774,200 Level Courses,Business Administration
2024,BADM,211,Business Analytics II,3.8519999999999994,200 Level Courses,Business Administration
2024,BADM,211,Business Analytics II,3.848863636363636,200 Level Courses,Business Administration
2024,BADM,211,Business Analytics II,3.5245238095238096,200 Level Courses,Business Administration
2024,BADM,211,Business Analytics II,3.9113333333333324,200 Level Courses,Business Administration
2024,BADM,211,Business Analytics II,3.9697727272727277,200 Level Courses,Business Administration
2024,BADM,211,Business Analytics II,3.6878125,200 Level Courses,Business Administration
2024,BADM,211,Business Analytics II,3.370681818181819,200 Level Courses,Business Administration
2024,BADM,211,Business Analytics II,3.965,200 Level Courses,Business Administration
2024,BADM,275,Operations Management,3.5526315789473686,200 Level Courses,Business Administration
2024,BADM,275,Operations Management,3.8794545454545455,200 Level Courses,Business Administration
2024,BADM,275,Operations Management,3.734,200 Level Courses,Business Administration
2024,BADM,275,Operations Management,3.963818181818182,200 Level Courses,Business Administration
2024,BADM,275,Operations Management,3.7528571428571427,200 Level Courses,Business Administration
2024,BADM,275,Operations Management,3.697962962962963,200 Level Courses,Business Administration
